texture_tag_hex,status,bound_bsi_stem,confidence,face_count,model_count,candidate_bsi_stems,notes
14008c020000,unbound,,none,1,1,,
0c008a040000,unbound,,none,1,1,,
300098030000,unbound,,none,1,1,,
02000a030000,unbound,,none,1,1,,
0000fde20000,unbound,,none,1,1,,
080060040000,unbound,,none,1,1,,
28003c030000,unbound,,none,1,1,,
0000ffff6101,unbound,,none,1,1,,
6000f6040000,unbound,,none,1,1,,
3000fe020000,unbound,,none,1,1,,
00003e920000,unbound,,none,1,1,,
980018070000,unbound,,none,1,1,,
4000f6040000,unbound,,none,1,1,,
0c00d4020000,unbound,,none,1,1,,
0900b4080000,unbound,,none,1,1,,
6c004a050000,unbound,,none,1,1,,
0000803f908d,unbound,,none,1,1,,
00000000feff,unbound,,none,1,1,,
00000000b0b7,unbound,,none,1,1,,
000800000000,unbound,,none,1,1,,
b0bb0105f0d1,unbound,,none,1,1,,
0300000070bf,unbound,,none,1,1,,
a09601056097,unbound,,none,1,1,,
00000000f094,unbound,,none,1,1,,
609401050000,unbound,,none,1,1,,
509201051093,unbound,,none,1,1,,
f05f0000a09e,unbound,,none,1,1,,
005604000000,unbound,,none,1,1,,
004a00050000,unbound,,none,1,1,,
00000000b049,unbound,,none,1,1,,
000000002055,unbound,,none,1,1,,
81f428bf0d54,unbound,,none,1,1,,
000000005055,unbound,,none,1,1,,
000000008055,unbound,,none,1,1,,
000000000700,unbound,,none,1,1,,
ec0435bf0005,unbound,,none,1,1,,
fb04353f0000,unbound,,none,1,1,,
eb0435bff204,unbound,,none,1,1,,
fa04353f0ee1,unbound,,none,1,1,,
5c22ee040200,unbound,,none,1,1,,
00b8ff0460b8,unbound,,none,1,1,,
309bff042061,unbound,,none,1,1,,
0063ff046063,unbound,,none,1,1,,
4065ff04a065,unbound,,none,1,1,,
8067ff04e067,unbound,,none,1,1,,
c069ff04206a,unbound,,none,1,1,,
006cff04606c,unbound,,none,1,1,,
406eff04a06e,unbound,,none,1,1,,
8071ff04e071,unbound,,none,1,1,,
c073ff042074,unbound,,none,1,1,,
0076ff046076,unbound,,none,1,1,,
4078ff04a078,unbound,,none,1,1,,
807aff04e07a,unbound,,none,1,1,,
c07cff04207d,unbound,,none,1,1,,
007fff04607f,unbound,,none,1,1,,
40c2ff04a0c2,unbound,,none,1,1,,
80c4ff04e0c4,unbound,,none,1,1,,
c0c6ff0420c7,unbound,,none,1,1,,
00c9ff0460c9,unbound,,none,1,1,,
40cbff04a0cb,unbound,,none,1,1,,
80cdff04e0cd,unbound,,none,1,1,,
00000000f900,unbound,,none,1,1,,
08ffffffc9ff,unbound,,none,1,1,,
09ffffffc3ff,unbound,,none,1,1,,
0cffffffb4ff,unbound,,none,1,1,,
09ffffffbfff,unbound,,none,1,1,,
f6000000bcff,unbound,,none,1,1,,
f4000000b5ff,unbound,,none,1,1,,
f8000000c9ff,unbound,,none,1,1,,
000001050048,unbound,,none,1,1,,
000080bf3043,unbound,,none,1,1,,
704201050000,unbound,,none,1,1,,
7e0300003c00,unbound,,none,1,1,,
15036c3f9422,unbound,,none,1,1,,
8793693fed6f,unbound,,none,1,1,,
d4ad483fda03,unbound,,none,1,1,,
c50dd0c30000,unbound,,none,1,1,,
50d400050000,unbound,,none,1,1,,
a00c0205300d,unbound,,none,1,1,,
04000000200b,unbound,,none,1,1,,
300a02050000,unbound,,none,1,1,,
90070205e008,unbound,,none,1,1,,
070000002005,unbound,,none,1,1,,
10d1000520d1,unbound,,none,1,1,,
000000000fff,unbound,,none,1,1,,
0000000006ff,unbound,,none,1,1,,
0000000007ff,unbound,,none,1,1,,
0000000012ff,unbound,,none,1,1,,
00d0feff0000,unbound,,none,1,1,,
001b04000000,unbound,,none,1,1,,
00bc04000000,unbound,,none,1,1,,
002b01000000,unbound,,none,1,1,,
00fafcff0000,unbound,,none,1,1,,
0030fbff0000,unbound,,none,1,1,,
004afcff00a2,unbound,,none,1,1,,
0056020000a2,unbound,,none,1,1,,
00d0040000a2,unbound,,none,1,1,,
0070030000a2,unbound,,none,1,1,,
00c3feff00a2,unbound,,none,1,1,,
0003fcff00a2,unbound,,none,1,1,,
0030fbff004d,unbound,,none,1,1,,
0050ffff0074,unbound,,none,1,1,,
008a0400004d,unbound,,none,1,1,,
00d00400009e,unbound,,none,1,1,,
003d01000035,unbound,,none,1,1,,
0090fcff002d,unbound,,none,1,1,,
0030fbff003a,unbound,,none,1,1,,
00f5fdff0000,unbound,,none,1,1,,
006f01000000,unbound,,none,1,1,,
00d902000000,unbound,,none,1,1,,
00ce02000000,unbound,,none,1,1,,
0045ffff0000,unbound,,none,1,1,,
00befdff0000,unbound,,none,1,1,,
e802ee042c00,unbound,,none,1,1,,
1c0018010000,unbound,,none,1,1,,
4825ee040000,unbound,,none,1,1,,
000000c10200,unbound,,none,1,1,,
301a02054013,unbound,,none,1,1,,
801202050000,unbound,,none,1,1,,
a01f02056011,unbound,,none,1,1,,
00000000c01d,unbound,,none,1,1,,
0000803fe1b3,unbound,,none,1,1,,
00000000907a,unbound,,none,1,1,,
00a7ff040000,unbound,,none,1,1,,
39cd93b50800,unbound,,none,1,1,,
00000000507b,unbound,,none,1,1,,
010000800000,unbound,,none,1,1,,
0000803f8088,unbound,,none,1,1,,
808900050000,unbound,,none,1,1,,
02000000308c,unbound,,none,1,1,,
f9e9913d7559,unbound,,none,1,1,,
00000000f019,unbound,,none,1,1,,
9cc8cb3dc2ba,unbound,,none,1,1,,
701500059016,unbound,,none,1,1,,
000000002014,unbound,,none,1,1,,
901f00050000,unbound,,none,1,1,,
501d0005101e,unbound,,none,1,1,,
0000000070ec,unbound,,none,1,1,,
00caff040000,unbound,,none,1,1,,
01000000f01b,unbound,,none,1,1,,
00057e010000,unbound,,none,1,1,,
701c0005801c,unbound,,none,1,1,,
c01d00050000,unbound,,none,1,1,,
000000005058,unbound,,none,1,1,,
000000803067,unbound,,none,1,1,,
1000cbc00000,unbound,,none,1,1,,
3c00e8030000,unbound,,none,1,1,,
00d8fdff0000,unbound,,none,1,1,,
04006c040000,unbound,,none,1,1,,
04009a99fcff,unbound,,none,1,1,,
5800ba050000,unbound,,none,1,1,,
3400e8030000,unbound,,none,1,1,,
4c00f8040000,unbound,,none,1,1,,
30007c030000,unbound,,none,1,1,,
3000a6030000,unbound,,none,1,1,,
0800d8010000,unbound,,none,1,1,,
0b004c050000,unbound,,none,1,1,,
3800a6030000,unbound,,none,1,1,,
31ff01000000,unbound,,none,1,1,,
540098050000,unbound,,none,1,1,,
340028030000,unbound,,none,1,1,,
4000ae040000,unbound,,none,1,1,,
501d00050000,unbound,,none,1,1,,
0000803f0500,unbound,,none,1,1,,
a04dee040100,unbound,,none,1,1,,
110000001200,unbound,,none,1,1,,
170000001800,unbound,,none,1,1,,
1d0000001e00,unbound,,none,1,1,,
230000002400,unbound,,none,1,1,,
290000002a00,unbound,,none,1,1,,
2f0000003000,unbound,,none,1,1,,
350000003600,unbound,,none,1,1,,
380000003900,unbound,,none,1,1,,
1400136bffff,unbound,,none,1,1,,
4400c0030000,unbound,,none,1,1,,
687e00000000,unbound,,none,1,1,,
28002c020000,unbound,,none,1,1,,
0c00e2ae0000,unbound,,none,1,1,,
540004040000,unbound,,none,1,1,,
0c0030010000,unbound,,none,1,1,,
06006a040000,unbound,,none,1,1,,
48005a010000,unbound,,none,1,1,,
8060ee04900c,unbound,,none,1,1,,
94050000a407,unbound,,none,1,1,,
400000008c04,unbound,,none,1,1,,
00daffff00f4,unbound,,none,1,1,,
00eaffff00f4,unbound,,none,1,1,,
00efffff00b4,unbound,,none,1,1,,
00ffffff00b4,unbound,,none,1,1,,
002600000075,unbound,,none,1,1,,
000060000000,unbound,,none,1,1,,
0099ffff0020,unbound,,none,1,1,,
0049ffff0028,unbound,,none,1,1,,
2c00ee046c06,unbound,,none,1,1,,
009500000000,unbound,,none,1,1,,
0083ffff00c9,unbound,,none,1,1,,
0005000000d6,unbound,,none,1,1,,
000d000000d0,unbound,,none,1,1,,
001d000000eb,unbound,,none,1,1,,
008d000000dd,unbound,,none,1,1,,
006bffff00c9,unbound,,none,1,1,,
0083ffff00d6,unbound,,none,1,1,,
0005000000d0,unbound,,none,1,1,,
001d000000bb,unbound,,none,1,1,,
008d000000eb,unbound,,none,1,1,,
0095000000dd,unbound,,none,1,1,,
0083ffff0000,unbound,,none,1,1,,
000500000000,unbound,,none,1,1,,
000d00000000,unbound,,none,1,1,,
006bffff0037,unbound,,none,1,1,,
0083ffff002a,unbound,,none,1,1,,
000500000030,unbound,,none,1,1,,
001d00000045,unbound,,none,1,1,,
008d00000015,unbound,,none,1,1,,
009500000023,unbound,,none,1,1,,
0083ffff0037,unbound,,none,1,1,,
00050000002a,unbound,,none,1,1,,
000d00000030,unbound,,none,1,1,,
001d00000015,unbound,,none,1,1,,
008d00000023,unbound,,none,1,1,,
1c00d8015101,unbound,,none,1,1,,
03000e030000,unbound,,none,1,1,,
200056020000,unbound,,none,1,1,,
1c008a010000,unbound,,none,1,1,,
000000002015,unbound,,none,1,1,,
000000005015,unbound,,none,1,1,,
000000008015,unbound,,none,1,1,,
a68676bf0000,unbound,,none,1,1,,
00000000e015,unbound,,none,1,1,,
000000001016,unbound,,none,1,1,,
a686763f0000,unbound,,none,1,1,,
000000004016,unbound,,none,1,1,,
000000007016,unbound,,none,1,1,,
00000000a016,unbound,,none,1,1,,
00000000d016,unbound,,none,1,1,,
00020000002b,unbound,,none,1,1,,
00a000000054,unbound,,none,1,1,,
001c00000034,unbound,,none,1,1,,
606f02050000,unbound,,none,1,1,,
00780100f06d,unbound,,none,1,1,,
201501050000,unbound,,none,1,1,,
0105a0000000,unbound,,none,1,1,,
102401052024,unbound,,none,1,1,,
00000000404b,unbound,,none,1,1,,
00c800000080,unbound,,none,1,1,,
00e2000000c0,unbound,,none,1,1,,
009e000000c0,unbound,,none,1,1,,
0060ffff0040,unbound,,none,1,1,,
002600000040,unbound,,none,1,1,,
00e1ffff0040,unbound,,none,1,1,,
00e0feff0000,unbound,,none,1,1,,
00c5ffff0000,unbound,,none,1,1,,
0075ffff0000,unbound,,none,1,1,,
0038ffff0080,unbound,,none,1,1,,
001000000080,unbound,,none,1,1,,
0020ffff0040,unbound,,none,1,1,,
00e2ffff0040,unbound,,none,1,1,,
009effff0040,unbound,,none,1,1,,
00e0feff00c0,unbound,,none,1,1,,
00a6ffff00c0,unbound,,none,1,1,,
0061ffff00c0,unbound,,none,1,1,,
0800760a1d00,unbound,,none,1,1,,
40fc01050100,unbound,,none,1,1,,
30fa0105f0fa,unbound,,none,1,1,,
000d02050400,unbound,,none,1,1,,
d00bee040200,unbound,,none,1,1,,
000000007100,unbound,,none,1,1,,
000000009b00,unbound,,none,1,1,,
000000370000,unbound,,none,1,1,,
9a99193fcdcc,unbound,,none,1,1,,
df0000001000,unbound,,none,1,1,,
0080b8440000,unbound,,none,1,1,,
00000000f304,unbound,,none,1,1,,
000000008f1b,unbound,,none,1,1,,
000000006027,unbound,,none,1,1,,
000000003025,unbound,,none,1,1,,
00000000402f,unbound,,none,1,1,,
c01901050000,unbound,,none,1,1,,
05000000a01a,unbound,,none,1,1,,
00000000101c,unbound,,none,1,1,,
000080c30000,unbound,,none,1,1,,
00000000f204,unbound,,none,1,1,,
00000000f104,unbound,,none,1,1,,
00000000405c,unbound,,none,1,1,,
f50435bf1205,unbound,,none,1,1,,
4355c033f304,unbound,,none,1,1,,
003dff040000,unbound,,none,1,1,,
004f00000000,unbound,,none,1,1,,
a45bee046606,unbound,,none,1,1,,
000050004a05,unbound,,none,1,1,,
00003400fe02,unbound,,none,1,1,,
000078003406,unbound,,none,1,1,,
000048002404,unbound,,none,1,1,,
000074000a06,unbound,,none,1,1,,
403eee040000,unbound,,none,1,1,,
0a0066060000,unbound,,none,1,1,,
4c0024040000,unbound,,none,1,1,,
6000a6050000,unbound,,none,1,1,,
3c0078040000,unbound,,none,1,1,,
080056020000,unbound,,none,1,1,,
060090060000,unbound,,none,1,1,,
380028030000,unbound,,none,1,1,,
0d00e2070000,unbound,,none,1,1,,
4c0020050000,unbound,,none,1,1,,
090026080000,unbound,,none,1,1,,
3000aa020000,unbound,,none,1,1,,
0500e2070000,unbound,,none,1,1,,
5c0020050000,unbound,,none,1,1,,
00000000c801,unbound,,none,1,1,,
a40100000000,unbound,,none,1,1,,
000000004401,unbound,,none,1,1,,
00febf3e0000,unbound,,none,1,1,,
979c19bf8fca,unbound,,none,1,1,,
00000000b8e6,unbound,,none,1,1,,
dcefb0b8b5f7,unbound,,none,1,1,,
000080bfb336,unbound,,none,1,1,,
00f0b83e0000,unbound,,none,1,1,,
3800000010f6,unbound,,none,1,1,,
9074ff045075,unbound,,none,1,1,,
00000080c074,unbound,,none,1,1,,
207eff040b1f,unbound,,none,1,1,,
10dc01050000,unbound,,none,1,1,,
0000e20430dd,unbound,,none,1,1,,
0000000030fd,unbound,,none,1,1,,
d0faff040000,unbound,,none,1,1,,
b0daff0400dc,unbound,,none,1,1,,
00000000d0d8,unbound,,none,1,1,,
0000000040db,unbound,,none,1,1,,
00db00050000,unbound,,none,1,1,,
30dd00050000,unbound,,none,1,1,,
0300000080db,unbound,,none,1,1,,
60fa00050000,unbound,,none,1,1,,
fa141ebefaff,unbound,,none,1,1,,
c07bff04307c,unbound,,none,1,1,,
e07fff045071,unbound,,none,1,1,,
1074ff047074,unbound,,none,1,1,,
c08fff04c082,unbound,,none,1,1,,
2086ff048086,unbound,,none,1,1,,
2092ff04e098,unbound,,none,1,1,,
60abff0430a2,unbound,,none,1,1,,
e0bbff04f0bd,unbound,,none,1,1,,
80b5ff0470b6,unbound,,none,1,1,,
80ceff0470cf,unbound,,none,1,1,,
b0c5ff0410c6,unbound,,none,1,1,,
90d4ff0420d5,unbound,,none,1,1,,
d0d9ff04c0da,unbound,,none,1,1,,
00d1ff0460d1,unbound,,none,1,1,,
00000000e0ea,unbound,,none,1,1,,
0000000070e9,unbound,,none,1,1,,
00000080c0ee,unbound,,none,1,1,,
f60300001c00,unbound,,none,1,1,,
000080bf90ef,unbound,,none,1,1,,
0000000030e9,unbound,,none,1,1,,
00000000b0ee,unbound,,none,1,1,,
0000008040e1,unbound,,none,1,1,,
00839f3d0000,unbound,,none,1,1,,
00000000b092,unbound,,none,1,1,,
00000000409d,unbound,,none,1,1,,
00000000709d,unbound,,none,1,1,,
00000000a09d,unbound,,none,1,1,,
0000803f1800,unbound,,none,1,1,,
108c01050000,unbound,,none,1,1,,
4cb3ffff0000,unbound,,none,1,1,,
03001e010000,unbound,,none,1,1,,
0200ca000000,unbound,,none,1,1,,
00004cb3ffff,unbound,,none,1,1,,
a45bee040000,unbound,,none,1,1,,
0000fa420000,unbound,,none,1,1,,
000000805655,unbound,,none,1,1,,
888888b30000,unbound,,none,1,1,,
fdffff1e0000,unbound,,none,1,1,,
5455d51e0000,unbound,,none,1,1,,
a9aa2ab30000,unbound,,none,1,1,,
00bdff04b0dd,unbound,,none,1,1,,
00fd00000000,unbound,,none,1,1,,
00d500000000,unbound,,none,1,1,,
003500000000,unbound,,none,1,1,,
00f5ffff0000,unbound,,none,1,1,,
002dffff0000,unbound,,none,1,1,,
00fd000000c8,unbound,,none,1,1,,
00d5000000d8,unbound,,none,1,1,,
0035000000c0,unbound,,none,1,1,,
000000806790,unbound,,none,1,1,,
20580105b058,unbound,,none,1,1,,
04000000a056,unbound,,none,1,1,,
b05501050000,unbound,,none,1,1,,
a05301056054,unbound,,none,1,1,,
f0f601050000,unbound,,none,1,1,,
0200000050f7,unbound,,none,1,1,,
000000009801,unbound,,none,1,1,,
ee7ac63e80f8,unbound,,none,1,1,,
00000000e0f8,unbound,,none,1,1,,
dfff00000000,unbound,,none,1,1,,
eaff00000000,unbound,,none,1,1,,
f5ff00000000,unbound,,none,1,1,,
953a00a08040,unbound,,none,1,1,,
900082090000,unbound,,none,1,1,,
8000f2080000,unbound,,none,1,1,,
70005a080000,unbound,,none,1,1,,
6000aa070000,unbound,,none,1,1,,
5000fa060000,unbound,,none,1,1,,
400042060000,unbound,,none,1,1,,
30006a050000,unbound,,none,1,1,,
2000aa040000,unbound,,none,1,1,,
1000ca030000,unbound,,none,1,1,,
0000fae2e4ff,unbound,,none,1,1,,
3c00b5012900,unbound,,none,1,1,,
1c0300000000,unbound,,none,1,1,,
e80900009800,unbound,,none,1,1,,
600900008800,unbound,,none,1,1,,
d00800007800,unbound,,none,1,1,,
380800006800,unbound,,none,1,1,,
800700005800,unbound,,none,1,1,,
d00600004800,unbound,,none,1,1,,
100600003800,unbound,,none,1,1,,
400500002800,unbound,,none,1,1,,
780400001800,unbound,,none,1,1,,
900300000800,unbound,,none,1,1,,
0000522e2900,unbound,,none,1,1,,
3b0000003c00,unbound,,none,1,1,,
3c00ee042c05,unbound,,none,1,1,,
000000004000,unbound,,none,1,1,,
00d2000000f7,unbound,,none,1,1,,
00f5000000f7,unbound,,none,1,1,,
00f5000000ff,unbound,,none,1,1,,
00ed000000ff,unbound,,none,1,1,,
00d200000009,unbound,,none,1,1,,
00ed00000009,unbound,,none,1,1,,
480000000000,unbound,,none,1,1,,
900cfe0400aa,unbound,,none,1,1,,
0000020000e9,unbound,,none,1,1,,
00000200005f,unbound,,none,1,1,,
00000200002f,unbound,,none,1,1,,
000002000044,unbound,,none,1,1,,
0000020000d5,unbound,,none,1,1,,
0000000029ff,unbound,,none,1,1,,
1000000025ff,unbound,,none,1,1,,
0000000074ff,unbound,,none,1,1,,
190000006dff,unbound,,none,1,1,,
00000000beff,unbound,,none,1,1,,
1e000000baff,unbound,,none,1,1,,
7f0000000000,unbound,,none,1,1,,
b60000004dff,unbound,,none,1,1,,
c30000005cff,unbound,,none,1,1,,
b700000050ff,unbound,,none,1,1,,
d600000085ff,unbound,,none,1,1,,
f0000000aeff,unbound,,none,1,1,,
ef000000a6ff,unbound,,none,1,1,,
fd000000daff,unbound,,none,1,1,,
fc000000e0ff,unbound,,none,1,1,,
fb000000dbff,unbound,,none,1,1,,
f40000000000,unbound,,none,1,1,,
14000000ff00,unbound,,none,1,1,,
78000000b9ff,unbound,,none,1,1,,
900cfe043c00,unbound,,none,1,1,,
0817ee0423ff,unbound,,none,1,1,,
ecffffff2cff,unbound,,none,1,1,,
320000006aff,unbound,,none,1,1,,
e2ffffff79ff,unbound,,none,1,1,,
c4ffffffc4ff,unbound,,none,1,1,,
22000000bfff,unbound,,none,1,1,,
a900000042ff,unbound,,none,1,1,,
f0000000adff,unbound,,none,1,1,,
d800000087ff,unbound,,none,1,1,,
f9000000d4ff,unbound,,none,1,1,,
10000000ff00,unbound,,none,1,1,,
3b000000b8ff,unbound,,none,1,1,,
e412ee04900c,unbound,,none,1,1,,
0073fdff0000,unbound,,none,1,1,,
003cfdff0000,unbound,,none,1,1,,
0004fdff0000,unbound,,none,1,1,,
00f7feff0000,unbound,,none,1,1,,
006d02000000,unbound,,none,1,1,,
76ffffff0000,unbound,,none,1,1,,
7effffff1000,unbound,,none,1,1,,
2bffffff0000,unbound,,none,1,1,,
31ffffff1900,unbound,,none,1,1,,
09ffffff0000,unbound,,none,1,1,,
0cffffff1e00,unbound,,none,1,1,,
22ffffff7f00,unbound,,none,1,1,,
fdffffffb600,unbound,,none,1,1,,
14000000c300,unbound,,none,1,1,,
eaffffffb700,unbound,,none,1,1,,
beffffffd600,unbound,,none,1,1,,
22000000f000,unbound,,none,1,1,,
04000000ef00,unbound,,none,1,1,,
00000000ee00,unbound,,none,1,1,,
fbfffffffd00,unbound,,none,1,1,,
1b000000fc00,unbound,,none,1,1,,
e1fffffffb00,unbound,,none,1,1,,
b5fffffff400,unbound,,none,1,1,,
24000000fd00,unbound,,none,1,1,,
05000000ff00,unbound,,none,1,1,,
cc09b5010000,unbound,,none,1,1,,
3026b5010000,unbound,,none,1,1,,
16ffffff5500,unbound,,none,1,1,,
9bffffff6e00,unbound,,none,1,1,,
08fffffff7ff,unbound,,none,1,1,,
1bffffff2c00,unbound,,none,1,1,,
70ffffff30ff,unbound,,none,1,1,,
38ffffff9f00,unbound,,none,1,1,,
1affffff6a00,unbound,,none,1,1,,
05ffffff2700,unbound,,none,1,1,,
0b0000007cff,unbound,,none,1,1,,
1bffffff7100,unbound,,none,1,1,,
aaffffff5f00,unbound,,none,1,1,,
0affffff2900,unbound,,none,1,1,,
9effffff7a00,unbound,,none,1,1,,
58ffffff47ff,unbound,,none,1,1,,
41ffffff3600,unbound,,none,1,1,,
66ffffff36ff,unbound,,none,1,1,,
26ffffff2600,unbound,,none,1,1,,
0cffffffbcff,unbound,,none,1,1,,
04ffffff0800,unbound,,none,1,1,,
1bffffffbeff,unbound,,none,1,1,,
01ffffff0b00,unbound,,none,1,1,,
7cffffff2aff,unbound,,none,1,1,,
20ffffffb2ff,unbound,,none,1,1,,
21ffffff6d00,unbound,,none,1,1,,
09ffffff1800,unbound,,none,1,1,,
19ffffff1e00,unbound,,none,1,1,,
42ffffff7a00,unbound,,none,1,1,,
22ffffff1a00,unbound,,none,1,1,,
8bffffff5500,unbound,,none,1,1,,
0bffffff3600,unbound,,none,1,1,,
3bffffffa300,unbound,,none,1,1,,
16ffffff6600,unbound,,none,1,1,,
76ffffff3bff,unbound,,none,1,1,,
26ffffff7e00,unbound,,none,1,1,,
0bffffffbcff,unbound,,none,1,1,,
20fffffff7ff,unbound,,none,1,1,,
1affffff0f00,unbound,,none,1,1,,
09ffffff2f00,unbound,,none,1,1,,
08ffffffe9ff,unbound,,none,1,1,,
25ffffffcaff,unbound,,none,1,1,,
0bffffffedff,unbound,,none,1,1,,
8bffffff24ff,unbound,,none,1,1,,
00000000f05f,unbound,,none,1,1,,
00000800ca00,unbound,,none,1,1,,
010000003051,unbound,,none,1,1,,
010000006051,unbound,,none,1,1,,
010000009051,unbound,,none,1,1,,
00000100f400,unbound,,none,1,1,,
a73a0000459e,unbound,,none,1,1,,
ffff0028ffff,unbound,,none,1,1,,
00000c00a000,unbound,,none,1,1,,
000002001e01,unbound,,none,1,1,,
ffffa8e2ffff,unbound,,none,1,1,,
00000000c4fc,unbound,,none,1,1,,
0b03010017a4,unbound,,none,1,1,,
490000a0f897,unbound,,none,1,1,,
f01bb5010000,unbound,,none,1,1,,
000000003065,unbound,,none,1,1,,
900c8d050200,unbound,,none,1,1,,
1f0000000000,unbound,,none,1,1,,
50008a030000,unbound,,none,1,1,,
e09802000000,unbound,,none,1,1,,
3400010000a0,unbound,,none,1,1,,
0080010000e0,unbound,,none,1,1,,
0080feff00a0,unbound,,none,1,1,,
00c0feff0060,unbound,,none,1,1,,
0000000000a0,unbound,,none,1,1,,
008001000020,unbound,,none,1,1,,
00001d38983b,unbound,,none,1,1,,
68a5ebc40000,unbound,,none,1,1,,
4800000053fb,unbound,,none,1,1,,
d83f48000000,unbound,,none,1,1,,
f9f178f70300,unbound,,none,1,1,,
00000934b000,unbound,,none,1,1,,
0c00000062ff,unbound,,none,1,1,,
030068a5ebc4,unbound,,none,1,1,,
87de00000000,unbound,,none,1,1,,
bfff46085400,unbound,,none,1,1,,
ebc400000000,unbound,,none,1,1,,
0000cff1d1ff,unbound,,none,1,1,,
a800000002fd,unbound,,none,1,1,,
a41a0300c2e8,unbound,,none,1,1,,
08eea902cc00,unbound,,none,1,1,,
00000012a41a,unbound,,none,1,1,,
c2e8d95e0000,unbound,,none,1,1,,
4405fc000000,unbound,,none,1,1,,
00f7ecd70300,unbound,,none,1,1,,
000000091428,unbound,,none,1,1,,
0300e2a5ebc4,unbound,,none,1,1,,
0000d0430000,unbound,,none,1,1,,
11000000205c,unbound,,none,1,1,,
14000000805c,unbound,,none,1,1,,
0000d0c30000,unbound,,none,1,1,,
17000000e05c,unbound,,none,1,1,,
000060c30000,unbound,,none,1,1,,
09009a040000,unbound,,none,1,1,,
58009c020000,unbound,,none,1,1,,
040048010000,unbound,,none,1,1,,
090076060000,unbound,,none,1,1,,
480046030000,unbound,,none,1,1,,
0600ce030000,unbound,,none,1,1,,
e7dfffff0000,unbound,,none,1,1,,
68009a040000,unbound,,none,1,1,,
5000ce030000,unbound,,none,1,1,,
3000be020000,unbound,,none,1,1,,
000065c20200,unbound,,none,1,1,,
6c00bc040000,unbound,,none,1,1,,
08006a010000,unbound,,none,1,1,,
130076060000,unbound,,none,1,1,,
48008a030000,unbound,,none,1,1,,
1400d0010000,unbound,,none,1,1,,
8000ce030000,unbound,,none,1,1,,
400046030000,unbound,,none,1,1,,
7c0044050000,unbound,,none,1,1,,
1b0066050000,unbound,,none,1,1,,
7000de040000,unbound,,none,1,1,,
480024030000,unbound,,none,1,1,,
80008a030000,unbound,,none,1,1,,
380058020000,unbound,,none,1,1,,
14008c010000,unbound,,none,1,1,,
0f00aa050000,unbound,,none,1,1,,
780022050000,unbound,,none,1,1,,
3c0024030000,unbound,,none,1,1,,
80267d05900c,unbound,,none,1,1,,
2c0014030d08,unbound,,none,1,1,,
ffffb1f10000,unbound,,none,1,1,,
c00010070000,unbound,,none,1,1,,
9400de050000,unbound,,none,1,1,,
2400d0020000,unbound,,none,1,1,,
201f020080c0,unbound,,none,1,1,,
780091da0200,unbound,,none,1,1,,
0a0076070000,unbound,,none,1,1,,
4c0002040000,unbound,,none,1,1,,
0000b1f10000,unbound,,none,1,1,,
ac0054070000,unbound,,none,1,1,,
780078050000,unbound,,none,1,1,,
5c00ac040000,unbound,,none,1,1,,
00c8feff8add,unbound,,none,1,1,,
bc00dc070000,unbound,,none,1,1,,
8e050e050000,unbound,,none,1,1,,
a0888e05b088,unbound,,none,1,1,,
00000000f801,unbound,,none,1,1,,
8e0530050000,unbound,,none,1,1,,
00898e051089,unbound,,none,1,1,,
000000003402,unbound,,none,1,1,,
000000000900,unbound,,none,1,1,,
10858e05c09a,unbound,,none,1,1,,
0000000030b1,unbound,,none,1,1,,
20a48e0540a5,unbound,,none,1,1,,
00000000b0af,unbound,,none,1,1,,
f0ae8e050000,unbound,,none,1,1,,
00000000c071,unbound,,none,1,1,,
5d1035bf89f9,unbound,,none,1,1,,
00000000f071,unbound,,none,1,1,,
f817353febf1,unbound,,none,1,1,,
000000002072,unbound,,none,1,1,,
000000002018,unbound,,none,1,1,,
00000000e9dc,unbound,,none,1,1,,
ce0300004c00,unbound,,none,1,1,,
0000000030e1,unbound,,none,1,1,,
00000000c0e1,unbound,,none,1,1,,
00000000f0e1,unbound,,none,1,1,,
0000000020dd,unbound,,none,1,1,,
560400005c00,unbound,,none,1,1,,
0000000080e2,unbound,,none,1,1,,
f0578e055058,unbound,,none,1,1,,
102f8e05603f,unbound,,none,1,1,,
de0100000c00,unbound,,none,1,1,,
00000000c0af,unbound,,none,1,1,,
080200001000,unbound,,none,1,1,,
0000000000b1,unbound,,none,1,1,,
320200001400,unbound,,none,1,1,,
00000080ae25,unbound,,none,1,1,,
00000000ae25,unbound,,none,1,1,,
00000000e02e,unbound,,none,1,1,,
00c18e050000,unbound,,none,1,1,,
0000000040d9,unbound,,none,1,1,,
90da8e05f0da,unbound,,none,1,1,,
00000000b0c5,unbound,,none,1,1,,
00ae8e0590b1,unbound,,none,1,1,,
e60c0000bc00,unbound,,none,1,1,,
00000000c0c2,unbound,,none,1,1,,
100d0000c000,unbound,,none,1,1,,
c05502050100,unbound,,none,1,1,,
020000002056,unbound,,none,1,1,,
cdd2d2b50000,unbound,,none,1,1,,
05000000e056,unbound,,none,1,1,,
0000a0430000,unbound,,none,1,1,,
705402050000,unbound,,none,1,1,,
00570205d04b,unbound,,none,1,1,,
080000002057,unbound,,none,1,1,,
3c0024040000,unbound,,none,1,1,,
0800ea010000,unbound,,none,1,1,,
5400e4040000,unbound,,none,1,1,,
040000d8fdff,unbound,,none,1,1,,
580040050000,unbound,,none,1,1,,
3800b8030000,unbound,,none,1,1,,
